data-start,time,data-today,latitude,longitude,data-geopoint_test-altitude,data-geopoint_test-accuracy,data-select_country,data-datetime_test,data-select_soundwatchvessel,data-Boat_Driver,data-vessel,data-action,data-kayak_num,data-incidents,,data-select_previous,data-photos,data-photo_number,data-select_whaleinfo,data-species,data-select_pod,data-whaleinformation,data-select_behavior,data-changeinbehavior,data-select_wwf,data-vesselswwf,data-select_kayakwwf,data-sentinel,data-Comments,data-initials,data-meta-instanceID
6/26/2022,11:40,26/06/22,48.5632709,-123.1875633,-16.831195760,4.159,USA,26/06/22 11:41,Raydiance,Alanna,PM,T,,"no_go_zone, inshore_of_whales, 300_yards_under_power","no go zone, inshore of whales, 300 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,,,Ceo,uuid:2f4b5399-ed7f-4dcc-b2e2-89a6dcbdaf50
6/26/2022,11:48,26/06/22,48.5542792,-123.1780734,-16.415770180,4.179,USA,26/06/22 11:49,Raydiance,Alanna,PM,T,,"inshore_of_whales, 400yd_inthepath, no_go_zone","inshore of whales, 400yd inthepath, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,,1,,,,Ceo,uuid:f0a9c6cf-f4da-4281-83f8-45d3f0639e14
6/26/2022,12:04,26/06/22,48.5349768,-123.1709694,-14.274915460,6.363,USA,26/06/22 12:04,Raydiance,Alanna,PM,T,,"400yd_inthepath, no_go_zone","400yd inthepath, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,Research_Monitoring,Gia li,Mms,uuid:60db9198-cd48-4186-a740-03a45391ecff
6/26/2022,13:02,26/06/22,48.4922811,-123.1368583,6.599999905,6.552,USA,26/06/22 13:02,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_n,SRKWs,J,,behavior_n,,wwf_n,1,kayakwwf_n,,,Mms,uuid:1780b65c-d620-402f-a003-25bfcd19a3f8
6/26/2022,13:24,26/06/22,48.4822249,-123.1233692,-13.524852900,3.9,USA,26/06/22 13:25,Raydiance,Alanna,PM,T,,"high_speed_within_1km, 300_yards_under_power, incorrectfast_approach","high speed within 1km, 300 yards under power, incorrectfast approach",contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,,Ceo,uuid:064f7dd4-1189-4c5e-92ac-6785bb96281c
6/26/2022,13:34,26/06/22,48.4840397,-123.1203478,-12.326621800,4.931,USA,26/06/22 13:35,Raydiance,Alanna,PM,T,,"inshore_of_whales, high_speed_within_1km, no_go_zone","inshore of whales, high speed within 1km, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_y,"Surface activity, one breach",wwf_n,1,,,,Ceo,uuid:a0b6a370-c587-4d56-ae12-ef670842dde2
6/26/2022,13:43,26/06/22,48.4888632,-123.1201628,-12.864139930,3.9,USA,26/06/22 13:44,Raydiance,Alanna,PM,T,,"high_speed_within_1km, no_go_zone","high speed within 1km, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,,Ceo,uuid:b68527df-b33f-40d0-87e9-b359adfda969
6/26/2022,14:03,26/06/22,48.480808,-123.1148144,23.199998860,14.352,USA,26/06/22 14:04,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_y,Increase surface behavior,wwf_n,1,,,,Mms,uuid:b0e61990-6e7e-46a8-9d43-d4ffe9dcb69a
6/26/2022,14:21,26/06/22,48.4779303,-123.1041525,-14.330255200,8.593,USA,26/06/22 14:21,Raydiance,Alanna,CA,T,,aircraft_under1000ft,aircraft under1000ft,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,,,Mms,uuid:3769f089-0007-4b31-9ca9-504d10beb30c
6/26/2022,14:50,26/06/22,48.4896626,-123.1239274,-10.600000380,7.327,USA,26/06/22 14:50,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,Research_Monitoring,,Mms,uuid:05c711e4-6273-4b33-8005-2da368dce3bb
6/26/2022,15:00,26/06/22,48.4797216,-123.1135895,-10.648427260,5.151,USA,26/06/22 15:00,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,,,Mms,uuid:85aafd95-c1b0-443e-a8d8-01c062aa7932
6/28/2022,10:29,28/06/22,48.5436155,-123.1690051,-18.251016040,4.527000000,USA,28/06/22 10:30,Raydiance,Alanna,PM,T,,400yd_inthepath,400yd inthepath,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,Boat name: day tripper,Ceo,uuid:23397b27-3f23-47c2-bebe-b7437a6020e2
7/10/2022,14:10,10/7/2022,49.0082005,-123.2283964,-18.160226490,4.913,Canda,10/7/22 14:11,Raydiance,Alanna,CA,T,,aircraft_under1000ft,aircraft under1000ft,contact_no,photo_y,5463-5465,whaleinfo_y,SRKWs,"J, K",,behavior_n,,wwf_n,2,,,,Ceo,uuid:907e447e-3d58-4bde-9ced-8c86dbab0801
7/10/2022,14:24,10/7/2022,49.0054505,-123.2369121,-21.111260920,4.798,Canda,10/7/22 14:25,Raydiance,Alanna,PM,T,,"high_speed_within_1km, 400yd_inthepath","high speed within 1km, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K, L",,behavior_n,,wwf_n,2,,Research_Monitoring,Within 400 m in Canada,Ceo,uuid:b024e9a7-57a8-4970-9ba0-c72acf4d319d
7/10/2022,14:28,10/7/2022,49.0087795,-123.2390549,-18.607275530,4.911,Canda,10/7/22 14:28,Raydiance,Alanna,PM,T,,"high_speed_within_1km, 300_yards_under_power, 200_yards_under_power, 400yd_inthepath","high speed within 1km, 300 yards under power, 200 yards under power, 400yd inthepath",contact_no,photo_y,5470-5473,whaleinfo_y,SRKWs,"J, K, L",,behavior_n,,wwf_n,2,,Research_Monitoring,"Within 400, 300, 200 in Canada",Ceo,uuid:08742d75-cb32-4fac-83d0-c165f04bb733
7/10/2022,14:40,10/7/2022,49.0039915,-123.2394514,-20.806920730,4.491,Canda,10/7/22 14:41,Raydiance,Alanna,PM,T,,"high_speed_within_1km, 400yd_inthepath","high speed within 1km, 400yd inthepath",contact_no,photo_y,5481-5482,whaleinfo_y,SRKWs,"J, K, L",,behavior_n,,wwf_n,1,,Research_Monitoring,Within 400 in Canada,Ceo,uuid:4ff34c6b-5056-4819-aefe-c1e109dd2a64
7/10/2022,15:39,10/7/2022,48.9930426,-123.22085,-18.610089780,18.244,USA,10/7/22 15:40,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K, L",,behavior_y,Surface behavior 3 breaches,wwf_n,2,,,,Mms,uuid:d02888ed-10fe-4efa-b55b-52a4af3dfbae
7/10/2022,15:44,10/7/2022,48.9899655,-123.2194432,-12.709045680,7.795,USA,10/7/22 15:45,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,"J, K, L",,behavior_y,Longer dive,wwf_n,2,,Research_Monitoring,,Mms,uuid:69f63162-6cae-486c-86aa-3f7af2ec8a6b
7/10/2022,15:48,10/7/2022,48.9935646,-123.2222566,-13.384212660,9.599,USA,10/7/22 15:48,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K, L",,behavior_n,,wwf_n,2,,Research_Monitoring,Hewes,Mms,uuid:7bda413e-0cdf-4df3-a756-d8ea5190d179
7/11/2022,15:17,11/7/2022,48.4911815,-123.1296269,-14.67266307,4.53,USA,11/7/22 15:17,Raydiance,Alanna F,CA,T,,aircraft_under1000ft,aircraft under1000ft,contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K, L",SRKWs,behavior_unk,,wwf_n,1,,,Kenmore air kept circling whales,AH,uuid:c8bc4dbb-b642-4b77-9d4b-9a36a6cd2aa4
7/11/2022,17:14,11/7/2022,48.4723135,-123.1046716,-12.44473416,4.72,USA,11/7/22 17:14,Raydiance,Alanna F,PS,T,,"400yd_inthepath, 300_yards_under_power, no_go_zone","400yd inthepath, 300 yards under power, no go zone",contact_yes,photo_y,5903-5910,whaleinfo_y,SRKWs,"J, K, L",SRKWs,behavior_y,Longer dive,wwf_n,1,,Research_Monitoring,Contacted by strait watch and Soundwatch sailed over SRKWs no attempt made to alter course. Vessel under sail not motor.,AH,uuid:561af398-0cc1-4acb-a0ec-84ddee9d765f
7/12/2022,13:17,12/7/2022,49.0211022,-123.265861,-19.38361685,4.418,USA,12/7/22 13:17,Raydiance,Alanna,MC,T,0,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,"J, K",,behavior_unk,,wwf_n,1,,Research_Monitoring,BC Ferry Coastal Inspiration,CPM,uuid:d80ba6b3-0ab2-4350-94ed-6672eb522bff
7/12/2022,13:55,12/7/2022,49.0453769,-123.2803344,-20.2056837,7.558,Canda,12/7/22 13:56,Raydiance,Alanna,PM,T,0,"high_speed_within_1km, 200_yards_under_power","high speed within 1km, 200 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K",,behavior_n,,wwf_n,1,,Research_Monitoring,,CPM,uuid:6faeb563-558e-4b4e-b5af-8770921e4472
7/12/2022,14:27,12/7/2022,49.0480593,-123.2714064,-21.95635479,4.686,Canda,12/7/22 14:27,Raydiance,Alanna,MF,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K",K20 and calf,behavior_unk,,wwf_n,1,,Research_Monitoring,,Ceo,uuid:45d0d5f4-166e-494a-8c6b-8233b89d531f
7/12/2022,14:33,12/7/2022,49.045714,-123.2651675,-18.93210838,4.657,Canda,12/7/22 14:33,Raydiance,Alanna,MF,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K",K20 and calf,behavior_unk,,wwf_n,1,,Research_Monitoring,Came down after seeing soundwatch,Ceo,uuid:330347da-f23d-48f2-8f96-c221fca140ba
7/12/2022,15:36,12/7/2022,48.9842441,-123.1910605,-18.6886776,4.72,Canda,12/7/22 15:36,Raydiance,Alanna,MC,T,0,"high_speed_within_1km, 400yd_inthepath","high speed within 1km, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K",K20,behavior_unk,,wwf_n,2,,Research_Monitoring,"Cargo, under power within 400, attempted to hail on vhf",CPM,uuid:23a8c657-5aa8-48f6-aab0-785a57d27a08
7/12/2022,16:57,12/7/2022,48.7917461,-123.0095738,-16.24032488,4.555,Canda,12/7/22 16:57,Raydiance,Alanna,PM,T,,400yd_inthepath,400yd inthepath,contact_no,photo_n,,whaleinfo_y,SRKWs,"J, K",,behavior_unk,,wwf_n,1,,,Under power within 400 in Canada,Ceo,uuid:7fca35db-941a-4328-b768-7b03a94c0bc1
7/23/2022,12:00,23/07/22,48.8621645,-123.0326815,-16.23707802,3.9,USA,23/07/22 12:01,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,,,Ceo,uuid:602bf06f-bc54-4f1b-81d5-3c484336ba0e
7/23/2022,12:02,23/07/22,48.858668,-123.0331726,-14.79633776,3.871,USA,23/07/22 12:03,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,Research_Monitoring,Previously contacted by straitwatch,Ceo,uuid:7f422971-e728-44be-bcc7-46f4a08abf21
7/23/2022,12:27,23/07/22,48.8444403,-123.0530352,-14.80728467,4.427,Canda,23/07/22 12:27,Raydiance,Erin,PM,T,,"high_speed_within_1km, 400_yards_under_power","high speed within 1km, 400 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,Research_Monitoring,,Ceo,uuid:af7c8363-4bd4-456a-9c77-d4d6a36dd2cb
7/23/2022,12:36,23/07/22,48.8320465,-123.0389793,-15.5304577,4.59,USA,23/07/22 12:37,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,Research_Monitoring,,Ceo,uuid:95234e39-c083-40a5-bb6a-b036e80b4620
7/23/2022,12:54,23/07/22,48.8014234,-123.0401915,-17.96262969,4.668,Canda,23/07/22 12:54,Raydiance,Erin,PM,T,,"high_speed_within_1km, fishing_within200yds","high speed within 1km, fishing within200yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,,,Ceo,uuid:9170da83-e383-44b4-90bd-44e6c61b9550
7/23/2022,13:19,23/07/22,48.7814279,-123.031535,-19.18811873,4.481,USA,23/07/22 13:20,Raydiance,Alanna,EU,WO,,cwwlp_withinhalfmile_time,cwwlp withinhalfmile time,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,Observing SRKW in Canada outside of hours,Mab,uuid:c158d8b9-4733-4a15-a0cd-ef2fe7e1844f
7/23/2022,13:37,23/07/22,48.7790907,-123.0286226,-17.6119558,4.837,Canda,23/07/22 13:37,Raydiance,Alanna,PM,T,,"inshore_of_whales, high_speed_within_1km","inshore of whales, high speed within 1km",contact_yes,photo_y,6168- 6178,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,,Mab,uuid:6b706d0a-41ea-4b3e-8c61-d952bf46360d
7/23/2022,14:08,23/07/22,48.755683,-123.0570314,-21.39371495,6.043,USA,23/07/22 14:09,Raydiance,Erin,EU,WO,,"cwwlp_withinhalfmile_time, 400yd_inthepath","cwwlp withinhalfmile time, 400yd inthepath",contact_no,photo_y,6197,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_y,2,kayakwwf_na,,Peniel,Ceo,uuid:002e1f61-ff88-481a-a9d2-2f3334b54b62
7/23/2022,14:11,23/07/22,48.755789,-123.0582002,-20.55814421,4.912,USA,23/07/22 14:12,Raydiance,Erin,EU,WO,,"400yd_inthepath, cwwlp_withinhalfmile_time","400yd inthepath, cwwlp withinhalfmile time",contact_no,photo_y,6197,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,,Victoria star,Ceo,uuid:fd475cf2-eff3-4d15-9946-8eefff7bc00b
7/23/2022,14:32,23/07/22,48.7446446,-123.0883508,-17.74482955,4.763,USA,23/07/22 14:33,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,,,Ceo,uuid:be959c4f-c26e-4f5e-9869-514b231e662a
7/23/2022,14:35,23/07/22,48.7419591,-123.0952778,-17.44683222,4.687,USA,23/07/22 14:35,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,,Vessel leapfrogging,Ceo,uuid:808d6704-f21a-4eae-8513-aba914ac6b2f
7/23/2022,15:22,23/07/22,48.7130843,-123.1880018,-17.43872927,3.954,USA,23/07/22 15:23,Raydiance,Alanna,PM,T,,"high_speed_within_1km, 200_yards_under_power, fast_departurewithin400yds","high speed within 1km, 200 yards under power, fast departurewithin400yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,,Mab,uuid:6cae8dd5-f881-43fd-ac7f-b4f7e64b26a7
7/23/2022,15:27,23/07/22,48.7103797,-123.194681,-16.46101511,4.069,USA,23/07/22 15:27,Raydiance,Alanna,MW,T,,"high_speed_within_1km, 400yd_inthepath","high speed within 1km, 400yd inthepath",contact_no,photo_y,6232 6239,whaleinfo_y,SRKWs,J,,behavior_y,More surface behavior (more breeching),wwf_n,2,,,,Mab,uuid:0b120062-9fdb-40ed-9196-c4239daeb872
7/23/2022,16:43,23/07/22,48.6509645,-123.1997808,-15.37163518,4.379,USA,23/07/22 16:44,Raydiance,Erin,PA,T,,aircraft_under1000ft,aircraft under1000ft,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,3,kayakwwf_na,,,Ceo,uuid:baa3a033-4999-403a-9bb7-424ada1f200d
7/24/2022,12:43,24/07/22,48.7758198,-123.3295323,-17.55372863,4.316,Canda,24/07/22 12:44,Raydiance,Alanna,PM,T,,"high_speed_within_1km, fast_departurewithin400yds","high speed within 1km, fast departurewithin400yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,,Mab,uuid:a72f2b9c-5790-4566-a2b4-6fff8ded39f7
7/24/2022,13:31,24/07/22,48.8330746,-123.3407383,-19.55611816,4.358,Canda,24/07/22 13:31,Raydiance,Alanna,PM,T,,"inshore_of_whales, high_speed_within_1km, shutdown_within400yards","inshore of whales, high speed within 1km, shutdown within400yards",contact_yes,photo_y,Img 6270-6275,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:d39d6534-6a80-4fad-a424-0939060cfe55
7/24/2022,13:53,24/07/22,48.8523066,-123.3468491,-17.22984906,4.742,Canda,24/07/22 13:54,Raydiance,Alanna,PM,T,,400_yards_under_power,400 yards under power,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,,Mab,uuid:11f4c75d-9115-40a1-beb0-e6654e8d3f23
7/24/2022,14:02,24/07/22,48.8579371,-123.3356893,-13.64067627,10.469,Canda,24/07/22 14:02,Raydiance,Alanna,MY,T,,"400_yards_under_power, 400yd_inthepath, high_speed_within_1km","400 yards under power, 400yd inthepath, high speed within 1km",contact_no,photo_y,Img 6289-6294,whaleinfo_y,SRKWs,J,,behavior_y,"8 tail slaps, 2 spyhops, increase surface, less dive",wwf_n,1,,,,Mms,uuid:0d7c8b90-07c0-4b14-9ea0-d761180ccf81
7/24/2022,14:09,24/07/22,48.8600527,-123.3148119,-14.19612305,12.035,Canda,24/07/22 14:09,Raydiance,Alanna,PM,T,,"high_speed_within_1km, 400_yards_under_power","high speed within 1km, 400 yards under power",contact_no,photo_y,Img 6295-6298,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:c1107a84-d637-4554-8109-9b7afe6af1ad
7/24/2022,14:12,24/07/22,48.8633819,-123.3117029,-17.26268976,12.072,Canda,24/07/22 14:12,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_y,Img 6299-6302,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:b698f6f4-c727-484d-9ccc-709f1b8bb850
7/24/2022,14:15,24/07/22,48.8679346,-123.3084194,-17.29202773,14.491,Canda,24/07/22 14:15,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,,,Mms,uuid:c04e85d6-4731-4794-894c-e2a4f53e01b3
7/25/2022,10:31,25/07/22,48.5717041,-123.1677424,-14.80000114,3.894,USA,25/07/22 10:32,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,,,behavior_unk,,wwf_n,1,kayakwwf_na,,,KMT,uuid:80962b4a-91ec-42df-b095-f5ca7d6698b5
7/25/2022,10:48,25/07/22,48.5570273,-123.1812617,-15.67886094,3.974,USA,25/07/22 10:48,Raydiance,Erin,PM,T,,"no_go_zone, inshore_of_whales","no go zone, inshore of whales",contact_no,photo_n,,whaleinfo_y,SRKWs,,,behavior_unk,,wwf_n,2,kayakwwf_na,,,KMT,uuid:fd1f9085-d021-4648-9dfe-31d9f3eb5cd5
7/25/2022,11:47,25/07/22,48.4991668,-123.1476363,-12.65958094,3.9,USA,25/07/22 11:47,Raydiance,Erin,PM,T,,no_go_zone,no go zone,,photo_n,,,SRKWs,,,,,,,,,,KMT,uuid:9094851f-5fd4-4c59-ba04-f45230b7af54
7/25/2022,13:50,25/07/22,48.46392,-123.0765086,-14.64554506,4.833,USA,25/07/22 13:51,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,,,,,SRKWs,J,,behavior_unk,,wwf_n,2,,,,KMT,uuid:48a2c944-4ecf-4ada-bf29-b80dc9fc6efe
7/25/2022,14:51,25/07/22,48.4387811,-123.0821426,-19.7436628,4.588,USA,25/07/22 14:52,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,,,,,SRKWs,J,,behavior_unk,,wwf_n,1,,,,KMT,uuid:fe5cee71-b608-46f6-878e-d0b4def281e1
7/27/2022,11:32,27/07/22,48.5606399,-123.1890918,-28.10368286,6.072,USA,27/07/22 11:33,Raydiance,Erin,PM,WO,,"100_yards_under_power, 400yd_inthepath","100 yards under power, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,,,behavior_n,,wwf_n,1,,,Spirit demaire,Mms,uuid:2d3431eb-cf00-4456-9590-667e3811d240
7/27/2022,12:05,27/07/22,48.5158454,-123.1604593,-28.37590149,4.531,USA,27/07/22 12:05,Raydiance,Erin,PM,T,,withinhalfmile_Limekiln,withinhalfmile Limekiln,contact_no,photo_n,,whaleinfo_y,SRKWs,,,behavior_n,,wwf_n,1,,,,Mms,uuid:27ecbb73-89ce-45e0-8fc5-b77da029a9f7
7/27/2022,12:40,27/07/22,48.4982567,-123.149029,-11.21320739,6.062,USA,27/07/22 12:40,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,,,Mms,uuid:335ce3c3-de06-4e47-87cc-3142a3653dad
7/28/2022,10:49,28/07/22,48.4965335,-123.1339993,-18.72527298,4.368,USA,28/07/22 10:49,Raydiance,Erin,PM,T,,"high_speed_within_1km, 400yd_inthepath, 300_yards_under_power","high speed within 1km, 400yd inthepath, 300 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,,,behavior_unk,,wwf_n,2,kayakwwf_na,Research_Monitoring,,Ceo,uuid:dd1bdd6a-7f42-471d-a3c1-a1226d1fdca6
7/28/2022,11:24,28/07/22,48.5049495,-123.1495677,-18.92184744,4.246,USA,28/07/22 11:24,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,,,behavior_n,,wwf_n,2,kayakwwf_na,Research_Monitoring,,Ceo,uuid:66308b9f-e287-4ead-a663-4ba0675afae7
7/28/2022,11:33,28/07/22,48.5058216,-123.148753,-17.31232723,4.874,USA,28/07/22 11:34,Raydiance,Erin,PM,T,,"300_yards_under_power, 400yd_inthepath, no_go_zone","300 yards under power, 400yd inthepath, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,,,behavior_n,,wwf_n,2,kayakwwf_na,Research_Monitoring,,Ceo,uuid:4b02ae5b-eaaa-449c-8648-90e309b5b0d4
7/28/2022,11:52,28/07/22,48.5113734,-123.1568093,-16.77394729,7.695,USA,28/07/22 11:52,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,kayakwwf_na,Research_Monitoring,"Chi Na also tried to flag them down, vessel So Blessed!",CPM,uuid:78c2a199-9e1f-49ae-8e67-d1a13a6b25b3
7/28/2022,11:53,28/07/22,48.5101375,-123.1558364,-17.46768705,4.758,USA,28/07/22 11:53,Raydiance,Erin,PM,WO,,"300_yards_under_power, travel_behind100_400yds, no_go_zone, 200_yards_under_power","300 yards under power, travel behind100 400yds, no go zone, 200 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,kayakwwf_na,,Andasai,CPM,uuid:11693673-0fef-417c-a792-6357686c5c2b
7/28/2022,12:01,28/07/22,48.5063968,-123.1479645,-18.41859127,4.921,USA,28/07/22 12:01,Raydiance,Erin,EK,WO,5,sprdkayaks_whale,sprdkayaks whale,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,kayakwwf_y,,,CPM,uuid:dd28af92-a876-4824-924b-0aa18611036e
7/28/2022,12:06,28/07/22,48.505352,-123.1462461,-17.87476299,7.619,USA,28/07/22 12:06,Raydiance,Erin,PM,WO,,"300_yards_under_power, 200_yards_under_power, 100_yards_under_power","300 yards under power, 200 yards under power, 100 yards under power",contact_yes,photo_n,,whaleinfo_y,SRKWs,J,J26,behavior_n,,wwf_n,2,kayakwwf_na,Research_Monitoring,Andasai,CPM,uuid:315dd99a-cfae-4f7f-b11d-b2bc16b45e11
7/28/2022,12:25,28/07/22,48.5087626,-123.1545362,-18.64476201,3.925,USA,28/07/22 12:26,Raydiance,Erin,PM,WO,,"travel_behind100_400yds, 300_yards_under_power","travel behind100 400yds, 300 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,J,J27,behavior_n,,wwf_n,2,kayakwwf_na,,,CPM,uuid:419dee02-13aa-4703-b5a0-72e63c51a3b5
7/28/2022,13:39,28/07/22,48.5760463,-123.1915788,-17.59719238,4.841,USA,28/07/22 13:39,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,kayakwwf_na,,,Ceo,uuid:723136a5-db4e-489b-b3e4-bc35071e850a
7/28/2022,13:43,28/07/22,48.5771023,-123.1957707,-17.59923338,4.78,USA,28/07/22 13:44,Raydiance,Erin,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,kayakwwf_na,,,Ceo,uuid:d9f8cd13-a2b2-47f8-83e1-7af13efca22b
7/28/2022,14:24,28/07/22,48.6254951,-123.2006601,-14.72034951,4.431,USA,28/07/22 14:24,Raydiance,Erin,EU,T,,cwwlp_withinhalfmile_time,cwwlp withinhalfmile time,contact_yes,photo_y,6555-6561,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,kayakwwf_na,Research_Monitoring,Peniel,CPM,uuid:c0a3acb0-3766-4f62-bd47-2a7d9ce0fe28
7/28/2022,15:22,28/07/22,48.7002687,-123.2386352,-16.20409834,4.745,USA,28/07/22 15:22,Raydiance,Erin,EU,WO,,"shutdown_within300yds, 400yd_inthepath","shutdown within300yds, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_y,5,kayakwwf_na,,Within 1/2 nm,Ceo,uuid:4c236e39-ddbc-4c58-b76d-6a390e8b8977
7/28/2022,16:26,28/07/22,48.7171589,-123.1551713,-17.10273239,4.77,USA,28/07/22 16:26,Raydiance,Erin,PM,WO,,"shutdown_within100yds, shutdown_within200yds, shutdown_within300yds, 400yd_inthepath","shutdown within100yds, shutdown within200yds, shutdown within300yds, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,kayakwwf_na,Research_Monitoring,,CPM,uuid:736e08b7-b45d-4e9f-9cc8-1f7f31a9a86a
